頻道,日期,影片ID,標題,影片長度,觀看人數,網址
ctitv,20190303,XYAh5_eQJG4,星國韓粉實拍　高雄水果超市「掃光狂補貨」,86,86980,https://youtu.be/XYAh5_eQJG4
ctitv,20190303,k6IsOHQ35bY,台鐵出包7人過站　深夜派專車折返車站,93,2385,https://youtu.be/k6IsOHQ35bY
ctitv,20190302,LgiixpnmOt4,醉運將肇事飆速逃逸　警追逐20公里逮人,85,385,https://youtu.be/LgiixpnmOt4
ctitv,20190302,KxCSfDzIe4c,台灣燈會百萬人潮擠爆！　接駁車增量至1000輛,69,1323,https://youtu.be/KxCSfDzIe4c
ctitv,20190302,nKP6mpnS72E,敗給「寒流」　慣竊路邊取暖與警對看秒被逮,67,489,https://youtu.be/nKP6mpnS72E
ctitv,20190302,PpNMECu3rrM,「包子」打選戰！　柯呈枋掃街自稱彰化土包子,99,52677,https://youtu.be/PpNMECu3rrM
ctitv,20190302,uY9Qfk20S1Y,韓流助攻！　「賣菜郎」拚票翻轉三重「綠票倉」,86,69408,https://youtu.be/uY9Qfk20S1Y
ctitv,20190302,4cdxlqtVE4k,宜蘭鹹蛋全台搶手　「這一味」有專利,146,3237,https://youtu.be/4cdxlqtVE4k
ctitv,20190302,AQbhAkJCHD4,韓國瑜4月訪美　「禿頭護衛隊」也有台僑版,95,115467,https://youtu.be/AQbhAkJCHD4
ctitv,20190302,Ug9fsuSe-B8,特斯拉最高降幅306萬！　網友一度以為標錯價,98,3972,https://youtu.be/Ug9fsuSe-B8
ctitv,20190302,WtnSC1i48D0,酒友口角！　遭皮帶勒頸、馬克杯擊頭陳屍浴缸,75,501,https://youtu.be/WtnSC1i48D0
ctitv,20190302,TEQP-lCwvVk,韓粉「貼紙哥」送包子！　2天500顆挺韓進總統府,93,49095,https://youtu.be/TEQP-lCwvVk
ctitv,20190302,hwfq_RwOi5w,2020終須一戰？！　柯訪屏東農民「別苗頭」韓國瑜,77,10789,https://youtu.be/hwfq_RwOi5w
ctitv,20190302,mSQavaTOVvo,不想排隊買票　阿里山違法白牌車接客「賺外快」,90,2521,https://youtu.be/mSQavaTOVvo
ctitv,20190302,VsjSKJf-pkc,草莓控崩潰！超商草莓季食品　找嘸新鮮草莓,91,566,https://youtu.be/VsjSKJf-pkc
ctitv,20190302,Tai_KmjC1j0,把握好天氣！入夜北部驟降9度　週日全台有雨,84,1817,https://youtu.be/Tai_KmjC1j0
ctitv,20190302,orwPQwNpJd4,烤雞腿飯賣35元！？　宜蘭爆「神秘便當攤」,82,4495,https://youtu.be/orwPQwNpJd4
ctitv,20190302,5Z3pFpzV1Go,基層拱韓選2020　吳敦義鬆口：不排除徵召,81,9571,https://youtu.be/5Z3pFpzV1Go
ctitv,20190302,mvK5d77XjK8,星馬行連15場累壞！　韓國瑜續閉關補練龜息大法,88,56176,https://youtu.be/mvK5d77XjK8
ctitv,20190302,RrI6p7BngJQ,韓流4月吹加州　餐會門票未開賣竟完售,68,84557,https://youtu.be/RrI6p7BngJQ
ctitv,20190302,Ad33V35nuyI,台中夜晚不平靜　KTV酒後鬥毆4天3起,87,534,https://youtu.be/Ad33V35nuyI
ctitv,20190302,cr7zc5XKG1w,疑花8千買到假鞋　談判破裂1晚2度鬥毆,95,675,https://youtu.be/cr7zc5XKG1w
ctitv,20190302,NjyVgRg6H3I,星國情侶坦承來台否認產女　「孕肚照」曝光打臉,91,1466,https://youtu.be/NjyVgRg6H3I
ctitv,20190302,F1norBRu6h0,小孩「爆衝」奔向馬路　女騎士反應不及撞倒,87,199,https://youtu.be/F1norBRu6h0
ctitv,20190302,ygp5DllSvKw,民宅起火家當被偷　現場「奶茶」成破案關鍵,82,247,https://youtu.be/ygp5DllSvKw
ctitv,20190302,mshTh4zFCLg,跟韓流拚經濟！　3/16立委補　謝龍介聲勢高,95,20958,https://youtu.be/mshTh4zFCLg
ctitv,20190302,iml_KDElvK0,拚了！　警為宣導防詐「穿古裝唱歌、拍MV」,97,723,https://youtu.be/iml_KDElvK0
ctitv,20190302,G1CWqQDstHc,野溪整治竟斷頭　水沖破牆變「尿尿小溪」,103,1337,https://youtu.be/G1CWqQDstHc
ctitv,20190302,az4aLGWKx9E,驚險！半個山頭突崩落　滾滾黃沙掩埋村莊,87,902,https://youtu.be/az4aLGWKx9E
ctitv,20190302,g1-R-ma2wX0,柯有倫3月補辦婚宴　婚紗照搶先曝光,59,1000,https://youtu.be/g1-R-ma2wX0
ctitv,20190302,c3aOcIDMaTU,醉運將肇事飆速逃逸　警追逐20公里逮人,100,784,https://youtu.be/c3aOcIDMaTU
ctitv,20190302,R_ON7STCL_k,連假賞花卻釀悲劇！　夫錯打倒車檔害妻亡,75,915,https://youtu.be/R_ON7STCL_k
ctitv,20190302,TqHpCxkNJ8g,【氣象】連假第3日！踏青把握今天　各地溫度舒適,80,302,https://youtu.be/TqHpCxkNJ8g
ctitv,20190302,jBjpS2dyznU,"忠孝店傳月底收攤！Forever 21將全面撤出台灣",94,2747,https://youtu.be/jBjpS2dyznU
ctitv,20190302,-USFnFN2B4U,毛巾、零件晾整排　地下道護欄竟成「晾曬場」！,76,1947,https://youtu.be/-USFnFN2B4U
ctitv,20190302,VlSfxmEv6Eo,挺肚照曝光！　星國情侶棄嬰當天離境,83,2522,https://youtu.be/VlSfxmEv6Eo
ctitv,20190302,35r_WXuowf0,為何魅力居高不墜？　韓市長靠「拚勁」吸人氣,114,47794,https://youtu.be/35r_WXuowf0
ctitv,20190302,-1QTgWN7pGQ,認輸了！　逛台灣燈會　柯P：比台北燈節還好,73,2881,https://youtu.be/-1QTgWN7pGQ
ctitv,20190301,rvnnsqR81ss,卡韓？　藍基層拋兩階段初選　朱、王太陽反對,95,6739,https://youtu.be/rvnnsqR81ss
ctitv,20190301,xPr86O64j6U,獅子王經典！　主題配樂25年扣人心弦,106,1068,https://youtu.be/xPr86O64j6U
ctitv,20190301,Z-9_0uu69wU,【氣象】天氣晴　溫差大　早出晚歸穿著保暖,148,636,https://youtu.be/Z-9_0uu69wU
ctitv,20190301,daS3Gs8HAaA,堅持反核！林義雄卻對重啟核二沒反應？,153,3410,https://youtu.be/daS3Gs8HAaA
ctitv,20190301,1cgTYioUJTU,包子話題正夯　滷肉飯也能做成小籠包,100,24668,https://youtu.be/1cgTYioUJTU
ctitv,20190301,Je3VTh51LEE,哪門子居住正義？北士科專案宅轉售賺千萬,102,3014,https://youtu.be/Je3VTh51LEE
ctitv,20190301,1HSlkN4Rg6g,HBL勁旅教練酒駕亡　恩師慟：帶著你的夢努力,88,2927,https://youtu.be/1HSlkN4Rg6g
ctitv,20190301,SgS522i_svI,美女互看對決眼神？柯韓尬人氣先起跑？,133,9369,https://youtu.be/SgS522i_svI
ctitv,20190301,q8q-hDsZhz4,謝龍介9日再合體韓！　鄭世維揪賣菜郎再北上,110,70564,https://youtu.be/q8q-hDsZhz4
ctitv,20190301,BgLl_9KYvPE,燈會「一線肉包」吃過都說雷！　照樣熱銷排隊買,71,10699,https://youtu.be/BgLl_9KYvPE
ctitv,20190301,eaY18Qt7BKE,印巴衝突怎扯台灣飛彈？　專家；有三可能,98,22170,https://youtu.be/eaY18Qt7BKE
ctitv,20190301,ztGmZf5j-og,零售價沒降　產地價跌6成　蕉農質疑盤商操作,103,30133,https://youtu.be/ztGmZf5j-og
ctitv,20190301,jlxmTeMgaVQ,恐怖！　紙碗泡麵送微波爐加熱　竟燒黑冒煙,72,700,https://youtu.be/jlxmTeMgaVQ
ctitv,20190301,1u7NCa-OM1o,機捷兩歲了！　深夜增班、行動支付更便利,85,477,https://youtu.be/1u7NCa-OM1o
ctitv,20190301,qt2p8zfgge8,破紀錄！　十萬人湧入日月潭　搭纜車得排半小時,80,18042,https://youtu.be/qt2p8zfgge8
ctitv,20190301,07VLlkSsaeA,「大爆卦」高雄扮紅娘　幫未婚男女牽線,104,37103,https://youtu.be/07VLlkSsaeA
ctitv,20190301,sVJ1uJI8oYM,北漂插畫家挺韓！　韓金句全畫成漫畫圖吸睛,80,65876,https://youtu.be/sVJ1uJI8oYM
ctitv,20190301,q9U2fLr_FIg,韓國瑜返台後首行程　3/2出席明星公益棒球賽,101,63332,https://youtu.be/q9U2fLr_FIg
ctitv,20190301,l21BrEZNZEU,林園區沿海路變形　養工處採機場跑道規格鋪路,106,89325,https://youtu.be/l21BrEZNZEU
ctitv,20190301,BB23Klrns3Q,一生監督你一人！　「清德龍介情」台南再續,132,24217,https://youtu.be/BB23Klrns3Q
ctitv,20190301,4zaV81j1cpE,韓流旋風掃台南！　韓國瑜、謝龍介9日將再合體,93,16599,https://youtu.be/4zaV81j1cpE
ctitv,20190301,Wr4LdxCwvpI,沒瑜扁也好？　柯：可再安排見韓國瑜,114,10098,https://youtu.be/Wr4LdxCwvpI
ctitv,20190301,zAlinugY740,滾輪滑梯暴紅！周邊人行道違停多　警忙開單,101,2195,https://youtu.be/zAlinugY740
ctitv,20190301,zKPySXP6XzI,情侶來台棄嬰　恐面臨星國「唯一死刑」審判,92,5257,https://youtu.be/zKPySXP6XzI
ctitv,20190301,1fCxn2Lv9es,西門町廚餘棄嬰凶手曝光　疑星國飛鏢冠軍,84,1063,https://youtu.be/1fCxn2Lv9es
ctitv,20190301,_2GwGFguqZA,秒殺！今春限量「貓抓杯」　網開賣3秒3000個全搶光,79,3090,https://youtu.be/_2GwGFguqZA
ctitv,20190301,3UhVsGWyuOI,三月旗津滿月趴再吸人潮　攤商樂：多多益善,98,48337,https://youtu.be/3UhVsGWyuOI
ctitv,20190301,Xz9Y8Te7vxE,通緝犯「弱雞」　才跑2公里累歪　倒地投降,68,708,https://youtu.be/Xz9Y8Te7vxE
ctitv,20190301,O9RlSXyRihE,新地標線「紅藍綠合體」　民眾困擾：菲律賓國旗嗎？,78,2080,https://youtu.be/O9RlSXyRihE
ctitv,20190301,32cdzCpGDXY,彰立委補選倒數　228連假藍綠拚場　衝選情,89,12545,https://youtu.be/32cdzCpGDXY
ctitv,20190301,bPqO5G9nfO8,愛犬被偷抱上「賓利」車　飼主急PO網尋狗,88,438,https://youtu.be/bPqO5G9nfO8
ctitv,20190301,TWc7qMosIU4,孕媽咪遭怪客突襲　拉衣強拖重摔倒地,72,799,https://youtu.be/TWc7qMosIU4
ctitv,20190301,xuChN5Tzeks,宜蘭乞龜博杯「延長賽」勝出！　12歲男孩奪30萬,90,2758,https://youtu.be/xuChN5Tzeks
ctitv,20190301,MBqjIQ1iZxw,高雄會商界試水溫？！　柯坦言韓流開眼界,105,13011,https://youtu.be/MBqjIQ1iZxw
ctitv,20190301,lnYHYDNvRy8,穿山甲爪可避邪？　盜墓電影風潮釀生態隱憂,91,1005,https://youtu.be/lnYHYDNvRy8
ctitv,20190301,jQCdd0uLwS0,韓國瑜大陸行前　將兩度會見上海台商協會,110,46892,https://youtu.be/jQCdd0uLwS0
ctitv,20190301,NR-dR-yZWTg,登神秘大膽！　鎖島69年今起開放拚觀光,188,4525,https://youtu.be/NR-dR-yZWTg
ctitv,20190301,49cCXUJuEfo,韓國瑜回來了！返台第一站　雲林睡一晚,75,104035,https://youtu.be/49cCXUJuEfo
ctitv,20190301,LWCNoAvEq5M,車禍處理成本高　雪隧拖救費「翻倍漲」,91,536,https://youtu.be/LWCNoAvEq5M
ctitv,20190301,EdYjr7kQueM,非自願單身救星　「邂逅餐廳」併桌吃出感情,79,743,https://youtu.be/EdYjr7kQueM
ctitv,20190301,KYK3rIHcxA0,228屏東燈會湧167萬人參觀　民眾苦等接駁車,97,1970,https://youtu.be/KYK3rIHcxA0
ctitv,20190301,1ABDycpowWo,防豬瘟旅客避麻煩？　桃機出現「免費泡麵塔」,92,2740,https://youtu.be/1ABDycpowWo
ctitv,20190301,iXVtOyP2n5g,太和工房稱1.2萬喝「純氫水」　遭醫打臉嗆詐騙,91,1401,https://youtu.be/iXVtOyP2n5g
ctitv,20190301,k2kwylkXcY8,卡韓？　藍基層拋兩階段初選　朱、王太陽反對,93,3345,https://youtu.be/k2kwylkXcY8
ctitv,20190301,M7AuWrzPuQs,拋「重啟核四」拒以肺發電！　朱立倫槓林義雄,91,8055,https://youtu.be/M7AuWrzPuQs
ctitv,20190301,8Uq7o61KSZU,助韓拚農漁業！　商總訂購9萬公斤旗山香蕉,109,124928,https://youtu.be/8Uq7o61KSZU
ctitv,20190301,J0ZJGn7XTgc,連假出遊賞花塞爆！　九族回堵逾8公里,83,1370,https://youtu.be/J0ZJGn7XTgc
ctitv,20190301,z0D0FdjOqok,公園又出包！遊具半年害2童濺血　家屬心疼怒控,92,959,https://youtu.be/z0D0FdjOqok
ctitv,20190301,pWRT8x1mNBY,開千萬賓利卻偷狗？！　飼主急PO文追人,86,857,https://youtu.be/pWRT8x1mNBY
ctitv,20190301,Br663_P_Lj8,美女看美女最惡毒！　吳子嘉：韓柯終須一戰,122,6607,https://youtu.be/Br663_P_Lj8
ctitv,20190301,KnZmprF0HMU,自打臉？林佳龍喊「春遊補助」　觀光局竟稱未定案,88,6258,https://youtu.be/KnZmprF0HMU
ctitv,20190301,ifXjqoBWeSM,韓國瑜、廠商都火了！　飆陳吉仲扯後腿,108,82929,https://youtu.be/ifXjqoBWeSM
ctitv,20190301,kxrCFQ0YlHw,悍女當街毆打男友　酒瓶、安全帽狠敲頭,88,571,https://youtu.be/kxrCFQ0YlHw
ctitv,20190301,Izjau6XtDck,西門町廚餘棄嬰凶手曝光　疑星國電競冠軍,101,5758,https://youtu.be/Izjau6XtDck
ctitv,20190301,cB-S0HA2NFQ,悚！　下坡轉彎自撞　駕駛彈出車外喪命車起火,70,1233,https://youtu.be/cB-S0HA2NFQ
ctitv,20190301,exrwaqC4e7Y,「不點哥」率眾砸店討債　「辦事」錄影要請款,87,937,https://youtu.be/exrwaqC4e7Y
ctitv,20190301,rI50tmf8F8E,閃路人失控「剷飛」雙載機車　女「卡進」車底,76,506,https://youtu.be/rI50tmf8F8E
ctitv,20190301,1a1o-adn-Ck,3天1次「乍暖還寒」　回暖2天週日轉濕涼,93,263,https://youtu.be/1a1o-adn-Ck
ctitv,20190301,8ifLie24uZ8,川普下令恐嚇多達五百次？！　前律師投震撼彈,86,1845,https://youtu.be/8ifLie24uZ8
ctitv,20190301,UY3GLTOSSyw,歐逆都這樣穿！　上班族穿搭攻略看韓劇,94,706,https://youtu.be/UY3GLTOSSyw
ctitv,20190301,-_b7rjmW-7w,法拉利硬頂超跑　設計源自F1賽車科技,203,841,https://youtu.be/-_b7rjmW-7w
ctitv,20190301,73P5tZYa9XM,騎士車縫中逆向超車　突見貨車急剎犁田險爆頭,51,3465,https://youtu.be/73P5tZYa9XM
ctitv,20190301,pW9qaw6ZLCA,台灣燈會接駁又出包！　遊客罰站五小時「等接駁車」,76,3675,https://youtu.be/pW9qaw6ZLCA
ctitv,20190301,H6wUCKAP7rQ,雪隧內車拋錨　今起拖吊費調漲最少3000,58,305,https://youtu.be/H6wUCKAP7rQ
ctitv,20190301,VwKR4eP1PUI,農委會酸韓外銷成果　遭「觀光報告」打臉？,152,131696,https://youtu.be/VwKR4eP1PUI
ctitv,20190301,HcZeySmVnTw,擠到沒辦法上廁所！　韓市長直奔「高鐵」求解放,94,132022,https://youtu.be/HcZeySmVnTw
ctitv,20190301,AXNER-1aKFs,【氣象】全台好天氣　北部沿海注意較強陣風,186,1105,https://youtu.be/AXNER-1aKFs
ctitv,20190301,gE6dQCKfnNM,林園工業區大火！　4人送醫2全身逾90%燒燙傷,88,1997,https://youtu.be/gE6dQCKfnNM
ctitv,20190301,HQVEH6b6EDU,和韓國瑜拚了？　柯文哲到高雄　粉絲擠爆,89,13946,https://youtu.be/HQVEH6b6EDU
ctitv,20190301,l6fFFomMZMo,「給我韓國瑜其餘免談」　韓粉接機大陣仗,108,92497,https://youtu.be/l6fFFomMZMo
ctitv,20190301,0fRkXvmGC_Y,連假首日塞翻！國5頻「紫爆」　時速不到20公里,96,1183,https://youtu.be/0fRkXvmGC_Y
ctitv,20190301,9OWc_dVS87E,星馬「發財團」！　韓國瑜搶下2億訂單風光抵台,116,18062,https://youtu.be/9OWc_dVS87E
ctitv,20190228,lJXbEKKv270,崔振赫打頭陣！來台辦見面會　向主持人學台語,107,2633,https://youtu.be/lJXbEKKv270
ctitv,20190228,hzIHEqBW4TU,【氣象】天氣晴　溫差大　早初晚歸穿著保暖,128,887,https://youtu.be/hzIHEqBW4TU
ctitv,20190228,DzV4PIWrfV0,男子揚言炸輕軌！　高雄輕軌公聽會險釀衝突,89,8729,https://youtu.be/DzV4PIWrfV0
ctitv,20190228,AGl4ZB1MMJs,台中港驚傳落水意外！　40歲工人遭施工架撞落溺斃,92,1900,https://youtu.be/AGl4ZB1MMJs
ctitv,20190228,ZwaRoY_SIYI,「浮誇系雞蛋糕」228連假出遊　吃吃喝喝好選擇,79,1647,https://youtu.be/ZwaRoY_SIYI
ctitv,20190228,kAUJygjRI4g,8旬婦走快車道險遭撞飛　熱血夫妻冒險救,104,2289,https://youtu.be/kAUJygjRI4g
ctitv,20190228,Hi9KR01qnr0,紀念228最好方式！　韓國瑜：用「按讚」取代「暗箭」,85,32879,https://youtu.be/Hi9KR01qnr0
ctitv,20190228,Q--9VZhn834,又一家10年老店陣亡！東區漢堡王悄熄燈,108,4457,https://youtu.be/Q--9VZhn834
ctitv,20190228,JJf9GVKwLJk,台灣限定！　首推櫻花季迪士尼　民眾台中排隊搶,90,2291,https://youtu.be/JJf9GVKwLJk
ctitv,20190228,r4T4bfwqQ5g,韓冰參加高雄選美？　李佳芬：條件差太多,101,57008,https://youtu.be/r4T4bfwqQ5g
ctitv,20190228,aLc8-uJAM1Y,終須對決？韓柯昔日好關係生變？,129,6874,https://youtu.be/aLc8-uJAM1Y
ctitv,20190228,jckHPxi6YWg,韓式幽默　韓國瑜：追女朋友如游狗爬式,75,25323,https://youtu.be/jckHPxi6YWg
ctitv,20190228,DXQj0XraTYk,韓國瑜頻遭「扯後腿」　佳芬挺夫「不懼小牙籤戳」,94,6550,https://youtu.be/DXQj0XraTYk
ctitv,20190228,n6VA2DkOmTM,韓國瑜怒批扯後腿　陳吉仲改口：感謝賣農產首長,105,34357,https://youtu.be/n6VA2DkOmTM
ctitv,20190228,NHMEtuvkX50,不敢小看韓流！　星國機場維安11警力護韓,100,24148,https://youtu.be/NHMEtuvkX50
ctitv,20190228,vKk-f2DDdPk,「愛河惡霸」違法捕魚　漁網卡船恐釀危險,97,6528,https://youtu.be/vKk-f2DDdPk
ctitv,20190228,rVPTq0S-8-Q,吳漏口風「不排除徵召」　韓2020出線機率提高,103,6010,https://youtu.be/rVPTq0S-8-Q
ctitv,20190228,7qVpEvD6V_s,被讚對粉筆有研究　韓國瑜妙回：禿頭有很多優點,98,31934,https://youtu.be/7qVpEvD6V_s
ctitv,20190228,5IuLj5PUc7o,上車一起玩！　林口驚傳「V怪客」隨機擄童,83,1137,https://youtu.be/5IuLj5PUc7o
ctitv,20190228,5gDPeDR6k38,廚餘桶棄嬰鎖定星國嫌　父母當日就離台,96,14608,https://youtu.be/5gDPeDR6k38
ctitv,20190228,ie4mm2Z6wok,川金2.0談判破局！　解除制裁vs.無核化談不攏,112,1407,https://youtu.be/ie4mm2Z6wok
ctitv,20190228,qbLvE9Hefpc,誇張！女子翻滾鑽公車車底製造「假車禍」,66,602,https://youtu.be/qbLvE9Hefpc
ctitv,20190228,whBx4srXcx8,韓國瑜結束星馬行　樟宜機場大批粉絲送機,98,75066,https://youtu.be/whBx4srXcx8
ctitv,20190228,5_hcufkmsUY,愛情產業鏈有影！　高雄福建簽婚慶合作協議,82,8084,https://youtu.be/5_hcufkmsUY
ctitv,20190228,OYDSYDO5xUY,地熱公園人潮多　遊客闖河床露營遭警勸阻,84,948,https://youtu.be/OYDSYDO5xUY
ctitv,20190228,v1zZuO_qpKw,傻眼！　「超時空海苔」過期8年　消費者送禮糗翻,87,353,https://youtu.be/v1zZuO_qpKw
ctitv,20190228,Jbt2U0IJ0tY,35歲女疑恍神　油門當剎車　追撞前方車再撞宅,61,225,https://youtu.be/Jbt2U0IJ0tY
ctitv,20190228,EjvlwAAR3Zk,直播「暗夜送肉粽」！　線上10萬人觀看,86,3495,https://youtu.be/EjvlwAAR3Zk
ctitv,20190228,J_nP2gcgIO0,被控提供性招待！　BIGBANG勝利現身警局,105,10182,https://youtu.be/J_nP2gcgIO0
ctitv,20190228,NTdajh_pyB8,"貓「割雙眼皮」眼腫如核桃 主人遭砲轟殘忍",77,727,https://youtu.be/NTdajh_pyB8
ctitv,20190228,k0bTigBnx40,死侍變身皮卡丘　女神老婆布蕾克：買尬,108,315,https://youtu.be/k0bTigBnx40
ctitv,20190228,yuMu9MWpPeA,穀類「紅寶石」發光　台東紅藜年拚28億產值,147,1007,https://youtu.be/yuMu9MWpPeA
ctitv,20190228,D3OFpCarMPY,韓國瑜頻遭「扯後腿」　李佳芬挺夫「不懼小牙籤戳」,79,3447,https://youtu.be/D3OFpCarMPY
ctitv,20190228,CkwN__N4Qz4,對賭不能輸？太子爺弄歪新兵器　原來是要新頭冠,75,1295,https://youtu.be/CkwN__N4Qz4
ctitv,20190228,KE1cwd_BGO4,休旅車失速衝人行道　孕婦遭輾一屍兩命,73,348,https://youtu.be/KE1cwd_BGO4
ctitv,20190228,JzMPlsidYQ0,暖冬補助核銷慢　民宿業怨：不想陪政府玩了,100,1381,https://youtu.be/JzMPlsidYQ0
ctitv,20190228,WZKVt0uh1Fg,5歲男童超愛畫迷宮　媽媽PO文　網驚「神童」,68,1350,https://youtu.be/WZKVt0uh1Fg
ctitv,20190228,9WW8iWvrOZ8,情傷帶槍摩鐵開毒趴　警臨檢棄友逃跑,80,195,https://youtu.be/9WW8iWvrOZ8
ctitv,20190228,BFgNjr6Zevs,有警察快跑！　賭客見狀驚慌　賭資塞給神明,94,605,https://youtu.be/BFgNjr6Zevs
ctitv,20190228,RV0PZUbbUyg,惡霸愛河違法撒網捕魚　「飆船」逃給警察追,99,3656,https://youtu.be/RV0PZUbbUyg
ctitv,20190228,GAvHcdkQSns,港都「比武招親」來了　宋江陣結合愛情浪漫,98,14120,https://youtu.be/GAvHcdkQSns
ctitv,20190228,IOdxI9_UOU0,大馬鐵粉追到星國　睡大廳只為見韓市長,88,51580,https://youtu.be/IOdxI9_UOU0
ctitv,20190228,C66IrtQua9g,尬選總統？！　柯文哲228拚一日北高雙城「試水溫」,104,11891,https://youtu.be/C66IrtQua9g
ctitv,20190228,zingX0jRILw,春季赴日本賞櫻夯　今年團費恐貴1到4千,82,725,https://youtu.be/zingX0jRILw
ctitv,20190228,yDgWHgPta8M,一早搶高乘載前上路　連假首日國道塞爆,91,1698,https://youtu.be/yDgWHgPta8M
ctitv,20190228,FWBWOGNzXvw,酒測拒檢逃「連環撞」　騎士幫追不慎撞警車,97,319,https://youtu.be/FWBWOGNzXvw
ctitv,20190228,bcqcftgFEn0,韓力推雙語教育　訪新加坡國際學校取經,101,51463,https://youtu.be/bcqcftgFEn0
ctitv,20190228,jI3qs_tUgjo,韓國瑜五罵陳吉仲　「小鼻子小眼當官」,171,28129,https://youtu.be/jI3qs_tUgjo
ctitv,20190228,pLAkuQVHzqo,酒客搭小黃醉盧飆髒話　運將怒停路邊報警,88,842,https://youtu.be/pLAkuQVHzqo
ctitv,20190228,mHKQJZZO41Q,國小同學為1萬5千元翻臉　持刀互砍重傷送醫,62,294,https://youtu.be/mHKQJZZO41Q
ctitv,20190228,pHkZtmGpGMs,台中市又傳街頭聚眾砸車　疑酒後因股東糾紛起口角,82,344,https://youtu.be/pHkZtmGpGMs
ctitv,20190228,gZaUd4DvmHo,生鮮大賣場疑遭縱火　熊熊烈焰燒塌鐵皮店面,75,521,https://youtu.be/gZaUd4DvmHo
ctitv,20190228,qDcG9Qfv1JY,川金會重頭戲登場　川普：不急著完全無核化,94,399,https://youtu.be/qDcG9Qfv1JY
ctitv,20190228,U-nUQavrokY,簽下近2億訂單　韓國瑜訪星馬成績亮眼,102,4484,https://youtu.be/U-nUQavrokY
ctitv,20190228,w13Ekn4y32Y,韓國瑜「認真」拚觀光　選美賽事移師高雄,79,18959,https://youtu.be/w13Ekn4y32Y
ctitv,20190228,HGtZNXz8Liw,"信義區老公寓拼改建 　蛋黃區5年獲利2倍",150,1029,https://youtu.be/HGtZNXz8Liw
ctitv,20190228,KncmwqlgnKU,熱賣鮮乳突漲10元惹議　美式賣場：反應成本,86,2047,https://youtu.be/KncmwqlgnKU
ctitv,20190228,pFdwuwFfqBU,太常帶錯路！台東金針山立告示「勿使用導航」,74,977,https://youtu.be/pFdwuwFfqBU
ctitv,20190228,6bFN3hhsynU,228年假哪裡去？　火紅「章魚」溜滑梯逆向危玩,85,627,https://youtu.be/6bFN3hhsynU
ctitv,20190228,KfhdFOIQJGk,酒測拒檢逃「連環撞」　騎士幫追車不慎撞警車,78,634,https://youtu.be/KfhdFOIQJGk
ctitv,20190228,ifuaJOcjt90,228挑戰一日雙城分2段騎　柯文哲關渡宮出發,92,613,https://youtu.be/ifuaJOcjt90
ctitv,20190228,MKR-bkWlVoY,台中再傳街頭聚眾滋事　酒客爆衝突砸車逞凶,43,387,https://youtu.be/MKR-bkWlVoY
